ccode,year,cap,majpow,imports,exports,polity
 651,2000,0.009175,0,22041.10000000,6353.90000000,  -6
 652,2000,0.004224,0,5402.31000000,4759.02000000,  -7
 660,2000,0.000797,0,6227.58000000,714.24000000, -66
 663,2000,0.001374,0,4597.15000000,1284.22000000,  -2
 666,2000,0.004063,0,36801.80000000,31911.20000000,  10
 670,2000,0.010197,0,30299.30000000,74729.30000000, -10
 679,2000,0.001391,0,2323.35000000,4076.47000000,  -2
 690,2000,0.001600,0,7358.91000000,18761.40000000,  -7
 692,2000,0.000435,0,3541.49000000,7722.24000000,  -9
 694,2000,0.000798,0,3252.18000000,11592.90000000, -10
 696,2000,0.002303,0,25464.10000000,40858.00000000,  -8
 698,2000,0.000987,0,5039.44000000,10666.60000000,  -9
 700,2000,0.004096,0,620.82000000,141.54000000,  -7
 701,2000,0.000561,0,1787.80000000,2505.20000000,  -9
 702,2000,0.000354,0,670.50000000,770.00000000,  -1
 703,2000,0.000369,0,555.20000000,503.80000000,  -3
 704,2000,0.002669,0,2071.66000000,2180.76000000,  -9
 705,2000,0.003219,0,5048.18000000,9877.91000000,  -4
 710,2000,0.155713,1,227430.17000000,251747.95000000,  -7
 712,2000,0.000239,0,614.46000000,535.83000000,  10
 713,2000,0.011614,0,148321.00000000,140011.00000000,   9
 731,2000,0.010191,0,2102.98000000,924.61000000,  -9
 732,2000,0.025406,0,160481.00000000,172257.00000000,   8
 740,2000,0.054506,1,379577.00000000,478361.00000000,  10
 750,2000,0.066923,0,50336.10000000,42625.80000000,   9
 760,2000,0.000120,0,-9.00000000,-9.00000000,  -8
 770,2000,0.013062,0,10721.90000000,8876.49000000,  -6
 771,2000,0.006514,0,9000.78000000,5589.58000000,   6
 775,2000,0.004945,0,3039.19000000,1979.27000000,  -7
 780,2000,0.001785,0,6687.99000000,5458.79000000,   5
 781,2000,0.000015,0,388.99000000,76.17000000, -99
 790,2000,0.001208,0,1058.09000000,676.01000000,   6
 800,2000,0.007242,0,61923.50000000,68962.70000000,   9
 811,2000,0.001667,0,1424.41000000,1122.66000000,   2
 812,2000,0.000442,0,689.82000000,391.05000000,  -7
 816,2000,0.007667,0,15636.50000000,14482.50000000,  -7
 820,2000,0.003590,0,82204.30000000,98153.80000000,   3
 830,2000,0.003022,0,134633.00000000,138046.00000000,  -2
 835,2000,0.000149,0,1427.25000000,3160.63000000, -99
 840,2000,0.005919,0,34490.70000000,38216.20000000,   8
 850,2000,0.013832,0,33514.60000000,62118.10000000,   6
 900,2000,0.006738,0,74275.00000000,63519.80000000,  10
 910,2000,0.000209,0,1228.37000000,2813.68000000,  10
 920,2000,0.000811,0,13952.50000000,12742.00000000,  10
 935,2000,0.000005,0,123.89000000,86.26000000, -99
 940,2000,0.000013,0,124.11000000,101.11000000, -77
 946,2000,0.000003,0,-9.00000000,-9.00000000, -99
 947,2000,0.000000,0,-9.00000000,-9.00000000, -99
 950,2000,0.000082,0,762.35000000,684.12000000, -88
 955,2000,0.000004,0,82.70000000,17.64000000, -99
 970,2000,0.000000,0,-9.00000000,-9.00000000, -99
 983,2000,0.000002,0,-9.00000000,-9.00000000, -99
 986,2000,0.000001,0,-9.00000000,-9.00000000, -99
 987,2000,0.000003,0,-9.00000000,-9.00000000, -99
 990,2000,0.000005,0,271.42000000,68.65000000, -99
   2,2001,0.142012,1,1180160.00000000,731002.00000000,  10
  20,2001,0.011386,0,243645.00000000,261300.00000000,  10
  31,2001,0.000042,0,3414.14000000,906.90000000, -99
  40,2001,0.001372,0,3552.30000000,1581.19000000,  -7
  41,2001,0.000420,0,748.55000000,293.68000000,  -2
  42,2001,0.000829,0,9662.61000000,5332.83000000,   8
  51,2001,0.000197,0,3402.44000000,1227.73000000,   9
  52,2001,0.000394,0,3561.46000000,4284.94000000,  10
  53,2001,0.000019,0,1068.63000000,259.34000000, -99
  54,2001,0.000002,0,130.90000000,43.52000000, -99
  55,2001,0.000003,0,203.97000000,75.01000000, -99
  56,2001,0.000005,0,526.86000000,84.01000000, -99
  57,2001,0.000003,0,171.83000000,41.62000000, -99
  58,2001,0.000003,0,-9.00000000,-9.00000000, -99
  60,2001,0.000002,0,168.41000000,63.34000000, -99
  70,2001,0.013081,0,189452.00000000,158899.00000000,   8
  80,2001,0.000020,0,484.10000000,249.41000000, -99
  90,2001,0.000894,0,5604.74000000,2411.97000000,   8
  91,2001,0.000423,0,2956.90000000,1125.93000000,   7
  92,2001,0.000591,0,5026.76000000,2863.77000000,   7
  93,2001,0.000405,0,1775.32000000,589.37000000,   8
  94,2001,0.000258,0,6564.30000000,5005.90000000,  10
  95,2001,0.000252,0,3339.35000000,827.24000000,   9
 100,2001,0.005326,0,12820.40000000,12307.10000000,   7
 101,2001,0.004856,0,19733.80000000,26935.90000000,   6
 110,2001,0.000053,0,708.76000000,577.61000000,   6
 115,2001,0.000061,0,665.75000000,498.38000000, -99
 130,2001,0.001552,0,5683.33000000,5663.09000000,   6
 135,2001,0.003064,0,7919.28000000,6943.98000000,   9
 140,2001,0.024453,0,61437.40000000,59002.90000000,   8
 145,2001,0.000980,0,1709.39000000,1352.91000000,   9
 150,2001,0.000517,0,2187.67000000,990.21000000,   7
 155,2001,0.003033,0,17829.80000000,18554.60000000,   9
 160,2001,0.005496,0,20319.60000000,26542.70000000,   8
 165,2001,0.000514,0,3048.09000000,2057.58000000,  10
 200,2001,0.021316,1,322844.00000000,268571.00000000,  10
 205,2001,0.000515,0,50651.90000000,82925.40000000,  10
 210,2001,0.006545,0,208687.00000000,230882.00000000,  10
 211,2001,0.005132,0,178453.00000000,188066.00000000,  10
 212,2001,0.000598,0,12163.80000000,10321.20000000, -99
 220,2001,0.019790,1,328592.00000000,322885.00000000,   9
 221,2001,0.000003,0,-9.00000000,-9.00000000, -99
 223,2001,0.000002,0,-9.00000000,-9.00000000, -99
 225,2001,0.001448,0,84076.80000000,82062.20000000,  10
 230,2001,0.010841,0,142624.00000000,108952.00000000,  10
 232,2001,0.000002,0,-9.00000000,-9.00000000, -99
 235,2001,0.001897,0,37925.40000000,23891.60000000,  10
 255,2001,0.028245,1,492657.00000000,570419.00000000,  10
 290,2001,0.007842,0,50274.90000000,36090.80000000,   9
 305,2001,0.002548,0,74647.60000000,70743.10000000,  10
 310,2001,0.001831,0,33473.60000000,30155.10000000,  10
 316,2001,0.002972,0,39323.90000000,33270.60000000,  10
 317,2001,0.001828,0,16258.50000000,12645.10000000,   9
 325,2001,0.018544,0,232738.00000000,240773.00000000,  10
 331,2001,0.000003,0,-9.00000000,-9.00000000, -99
 338,2001,0.000033,0,4745.49000000,2240.59000000, -99
 339,2001,0.000384,0,1323.59000000,307.37000000,   5
 343,2001,0.000329,0,1687.60000000,1155.06000000,   6
 344,2001,0.000900,0,8917.66000000,4542.75000000,   7
 345,2001,0.001803,0,3948.22000000,1151.83000000,   7
 346,2001,0.000448,0,2842.04000000,736.46000000, -66
 349,2001,0.000330,0,10124.60000000,9189.57000000,  10
 350,2001,0.003917,0,28161.00000000,9710.00000000,  10
 352,2001,0.000208,0,4097.83000000,974.84000000,  10
 355,2001,0.001792,0,7182.35000000,5062.13000000,   9
 359,2001,0.000466,0,892.24000000,565.50000000,   8
 360,2001,0.003675,0,15552.80000000,11386.40000000,   8
 365,2001,0.051413,1,36888.70000000,82538.20000000,   7
 366,2001,0.000193,0,5230.75000000,4017.81000000,   6
 367,2001,0.000341,0,3507.10000000,2039.92000000,   8
 368,2001,0.000476,0,6353.44000000,4583.83000000,  10
 369,2001,0.015556,0,15777.10000000,16262.90000000,   6
 370,2001,0.002959,0,8292.89000000,7457.23000000,  -7
 371,2001,0.000691,0,876.81000000,341.63000000,   5
 372,2001,0.000464,0,753.57000000,317.35000000,   5
 373,2001,0.001347,0,1433.53000000,2314.96000000,  -7
 375,2001,0.002142,0,32653.40000000,43257.50000000,  10
 380,2001,0.004472,0,63541.50000000,78177.90000000,  10
 385,2001,0.001563,0,31952.90000000,57620.70000000,  10
 390,2001,0.001390,0,44270.90000000,50998.90000000,  10
 395,2001,0.000052,0,2275.22000000,2015.72000000, -99
 402,2001,0.000021,0,247.70000000,9.75000000, -99
 403,2001,0.000006,0,53.52000000,11.49000000, -99
 404,2001,0.000126,0,108.38000000,124.64000000,   5
 411,2001,0.000066,0,317.63000000,1558.90000000,  -5
 420,2001,0.000049,0,398.58000000,27.30000000,  -5
 432,2001,0.000466,0,1390.93000000,156.11000000,   6
 433,2001,0.000610,0,1727.11000000,783.61000000,   8
 434,2001,0.000330,0,622.25000000,591.05000000,   6
 435,2001,0.000263,0,710.96000000,547.24000000,  -6
 436,2001,0.000456,0,325.01000000,162.40000000,   4
 437,2001,0.001000,0,2794.30000000,3887.42000000,   4
 438,2001,0.000399,0,498.77000000,542.69000000,  -1
 439,2001,0.000528,0,508.41000000,173.07000000,   0
 450,2001,0.000282,0,4404.51000000,968.25000000,   0
 451,2001,0.000270,0,420.32000000,55.74000000, -88
 452,2001,0.000986,0,2685.42000000,1478.90000000,   6
 461,2001,0.000289,0,354.85000000,220.44000000,  -2
 471,2001,0.000915,0,1850.88000000,1748.75000000,  -4
 475,2001,0.007132,0,7928.34000000,18044.60000000,   4
 481,2001,0.000158,0,1447.21000000,3502.27000000,  -4
 482,2001,0.000203,0,134.64000000,166.07000000,   5
 483,2001,0.000603,0,365.51000000,75.04000000,  -2
 484,2001,0.000350,0,537.63000000,1312.05000000,  -5
 490,2001,0.003449,0,687.59000000,1135.58000000, -77
 500,2001,0.001302,0,1006.20000000,451.58000000,  -4
 501,2001,0.001478,0,3693.29000000,1872.57000000,  -2
 510,2001,0.001779,0,1780.25000000,774.44000000,   2
 516,2001,0.000621,0,138.80000000,38.51000000, -88
 517,2001,0.000848,0,264.02000000,129.72000000,  -4
 520,2001,0.000489,0,337.85000000,70.66000000, -77
 522,2001,0.000138,0,719.75000000,235.96000000,   2
 530,2001,0.004513,0,1782.57000000,285.93000000,   1
 531,2001,0.001594,0,-9.00000000,-9.00000000,  -7
 540,2001,0.002037,0,3436.29000000,6219.93000000,  -3
 541,2001,0.000955,0,1063.41000000,703.70000000,   6
 551,2001,0.000740,0,1080.13000000,979.58000000,   5
 552,2001,0.001055,0,1717.57000000,2221.83000000,  -6
 553,2001,0.000455,0,430.41000000,426.56000000,   4
 560,2001,0.006772,0,27760.00000000,29510.30000000,   9
 565,2001,0.000158,0,-9.00000000,-9.00000000,   6
 570,2001,0.000103,0,-9.00000000,-9.00000000, -88
 571,2001,0.000185,0,-9.00000000,-9.00000000,   9
 572,2001,0.000050,0,-9.00000000,-9.00000000,  -9
 580,2001,0.000818,0,749.26000000,673.89000000,   7
 581,2001,0.000028,0,82.60000000,37.49000000,   0
 590,2001,0.000077,0,1996.28000000,1524.91000000,  10
 591,2001,0.000005,0,469.75000000,152.44000000, -99
 600,2001,0.003983,0,11471.10000000,7232.76000000,  -6
 615,2001,0.005416,0,9749.54000000,18319.20000000,  -3
 616,2001,0.000866,0,9570.32000000,6608.98000000,  -3
 620,2001,0.001713,0,4424.82000000,11336.40000000,  -7
 625,2001,0.002603,0,1864.34000000,1763.48000000,  -7
 630,2001,0.012638,0,17689.80000000,24228.10000000,   3
 640,2001,0.013859,0,41399.00000000,31323.30000000,   7
 645,2001,0.006223,0,5618.87000000,11063.50000000,  -9
 651,2001,0.009417,0,12720.40000000,4140.41000000,  -6
 652,2001,0.004525,0,6413.60000000,6140.46000000,  -7
 660,2001,0.000888,0,6376.60000000,986.78000000, -66
 663,2001,0.001329,0,4871.39000000,2291.50000000,  -2
 666,2001,0.004202,0,33299.00000000,29046.00000000,  10
 670,2001,0.010580,0,43036.50000000,68764.30000000, -10
 679,2001,0.001329,0,2465.64000000,3370.17000000,  -2
 690,2001,0.001801,0,7724.74000000,16171.80000000,  -7
 692,2001,0.000384,0,3685.66000000,8244.65000000,  -8
 694,2001,0.000842,0,3757.77000000,10868.50000000, -10
 696,2001,0.002409,0,29607.80000000,39870.50000000,  -8
 698,2001,0.001128,0,5796.85000000,10681.10000000,  -9
 700,2001,0.001212,0,565.61000000,89.73000000, -66
 701,2001,0.000611,0,2210.00000000,2555.00000000,  -9
 702,2001,0.000356,0,693.54000000,652.87000000,  -1
 703,2001,0.000379,0,464.66000000,476.12000000,  -3
 704,2001,0.002635,0,2292.79000000,2078.70000000,  -9
 705,2001,0.003258,0,6477.71000000,9084.97000000,  -4
 710,2001,0.158539,1,245953.69000000,269006.88000000,  -7
 712,2001,0.000239,0,637.74000000,521.44000000,  10
 713,2001,0.010339,0,122866.00000000,107237.00000000,   9
 731,2001,0.010862,0,3293.37000000,942.85000000,  -9
 732,2001,0.025294,0,141098.00000000,150436.00000000,   8
 740,2001,0.051553,1,349081.00000000,403517.00000000,  10
 750,2001,0.069122,0,59033.60000000,45227.20000000,   9
 760,2001,0.000038,0,-9.00000000,-9.00000000,  -8
 770,2001,0.013144,0,10165.50000000,9211.43000000,  -6
 771,2001,0.006628,0,9011.53000000,5735.61000000,   6
 775,2001,0.005260,0,2662.77000000,2624.67000000,  -7
 780,2001,0.001851,0,5730.82000000,4722.42000000,   6
 781,2001,0.000015,0,392.97000000,76.57000000, -99
 790,2001,0.001207,0,909.33000000,613.79000000,   6
 800,2001,0.010573,0,62057.10000000,65113.20000000,   9
 811,2001,0.001707,0,1455.64000000,1295.80000000,   2
 812,2001,0.000454,0,719.46000000,375.54000000,  -7
 816,2001,0.007867,0,16217.10000000,15019.70000000,  -7
 820,2001,0.003932,0,73357.60000000,88201.00000000,   3
 830,2001,0.002970,0,116020.00000000,121826.00000000,  -2
 835,2001,0.000141,0,1314.93000000,3335.56000000, -99
 840,2001,0.005901,0,33057.10000000,32150.00000000,   8
 850,2001,0.013895,0,30961.50000000,56317.70000000,   6
 900,2001,0.006525,0,66856.80000000,63399.30000000,  10
 910,2001,0.000209,0,1123.27000000,2627.35000000,  10
 920,2001,0.000804,0,13367.30000000,13477.80000000,  10
 935,2001,0.000005,0,173.93000000,57.33000000, -99
 940,2001,0.000012,0,114.45000000,86.56000000, -77
 946,2001,0.000003,0,-9.00000000,-9.00000000, -99
 947,2001,0.000000,0,-9.00000000,-9.00000000, -99
 950,2001,0.000081,0,754.57000000,639.45000000,   5
 955,2001,0.000003,0,73.86000000,23.78000000, -99
 970,2001,0.000000,0,-9.00000000,-9.00000000, -99
 983,2001,0.000002,0,-9.00000000,-9.00000000, -99
 986,2001,0.000001,0,-9.00000000,-9.00000000, -99
 987,2001,0.000003,0,-9.00000000,-9.00000000, -99
 990,2001,0.000005,0,272.07000000,70.43000000, -99
   2,2002,0.143460,1,1202410.00000000,693226.00000000,  10
  20,2002,0.011293,0,244187.00000000,252382.00000000,  10
  31,2002,0.000042,0,5810.39000000,1220.18000000, -99
  40,2002,0.001405,0,3011.30000000,1516.17000000,  -7
  41,2002,0.000502,0,757.83000000,284.30000000,  -2
  42,2002,0.000949,0,9161.79000000,4509.19000000,   8
  51,2002,0.000201,0,3566.32000000,1118.74000000,   9
  52,2002,0.000406,0,3660.41000000,3850.77000000,  10
  53,2002,0.000019,0,1070.77000000,241.48000000, -99
  54,2002,0.000002,0,206.87000000,60.70000000, -99
  55,2002,0.000003,0,202.81000000,50.88000000, -99
  56,2002,0.000005,0,567.40000000,68.25000000, -99
  57,2002,0.000003,0,178.49000000,39.30000000, -99
  58,2002,0.000003,0,-9.00000000,-9.00000000, -99
  60,2002,0.000002,0,187.26000000,68.39000000, -99
  70,2002,0.012538,0,191239.00000000,161235.00000000,   8
  80,2002,0.000019,0,478.58000000,196.62000000, -99
  90,2002,0.000891,0,7657.65000000,4161.38000000,   8
  91,2002,0.000486,0,2943.20000000,1177.72000000,   7
  92,2002,0.000583,0,5184.45000000,2995.04000000,   7
  93,2002,0.000387,0,1753.73000000,561.03000000,   8
  94,2002,0.000221,0,7187.88000000,5263.50000000,  10
  95,2002,0.000198,0,3035.74000000,760.30000000,   9
 100,2002,0.005400,0,12695.30000000,12098.90000000,   7
 101,2002,0.004744,0,13380.10000000,26641.20000000,   6
 110,2002,0.000052,0,563.09000000,547.28000000,   6
 115,2002,0.000059,0,593.90000000,475.58000000, -99
 130,2002,0.001529,0,6638.44000000,5383.13000000,   6
 135,2002,0.003100,0,8153.63000000,7648.24000000,   9
 140,2002,0.024523,0,51955.60000000,60354.40000000,   8
 145,2002,0.000949,0,1831.97000000,1374.89000000,   9
 150,2002,0.000518,0,1661.27000000,950.60000000,   7
 155,2002,0.002893,0,17013.60000000,18285.10000000,   9
 160,2002,0.004844,0,8989.54000000,25709.40000000,   8
 165,2002,0.000474,0,2638.99000000,2157.72000000,  10
 200,2002,0.021008,1,335342.00000000,275795.00000000,  10
 205,2002,0.000583,0,51427.20000000,87785.60000000,  10
 210,2002,0.006256,0,218783.00000000,243192.00000000,  10
 211,2002,0.005106,0,197512.00000000,213497.00000000,  10
 212,2002,0.000570,0,13145.70000000,10190.70000000, -99
 220,2002,0.019985,1,328309.00000000,331109.00000000,   9
 221,2002,0.000003,0,-9.00000000,-9.00000000, -99
 223,2002,0.000002,0,-9.00000000,-9.00000000, -99
 225,2002,0.001444,0,83531.00000000,87568.40000000,  10
 230,2002,0.011470,0,154756.00000000,118219.00000000,  10
 232,2002,0.000002,0,-9.00000000,-9.00000000, -99
 235,2002,0.001811,0,38342.20000000,25542.60000000,  10
 255,2002,0.027810,1,493636.00000000,613034.00000000,  10
 290,2002,0.007232,0,55112.00000000,41008.30000000,  10
 305,2002,0.002544,0,78076.10000000,78514.60000000,  10
 310,2002,0.001834,0,37321.50000000,33959.80000000,  10
 316,2002,0.002958,0,43941.70000000,38080.40000000,  10
 317,2002,0.001673,0,18146.40000000,14366.50000000,   9
 325,2002,0.018440,0,242996.00000000,251159.00000000,  10
 331,2002,0.000003,0,-9.00000000,-9.00000000, -99
 338,2002,0.000035,0,2828.08000000,2215.36000000, -99
 339,2002,0.000386,0,1500.25000000,339.09000000,   7
 343,2002,0.000296,0,1995.15000000,1115.27000000,   9
 344,2002,0.000835,0,10464.40000000,4834.27000000,   7
 345,2002,0.001430,0,4850.41000000,1436.92000000,   7
 346,2002,0.000421,0,3370.26000000,837.62000000, -66
 349,2002,0.000337,0,10932.50000000,10356.80000000,  10
 350,2002,0.003918,0,31318.80000000,10331.60000000,  10
 352,2002,0.000191,0,4086.43000000,849.33000000,  10
 355,2002,0.001656,0,7830.49000000,5630.91000000,   9
 359,2002,0.000359,0,1038.02000000,643.83000000,   8
 360,2002,0.003654,0,17820.40000000,13874.00000000,   8
 365,2002,0.047563,1,45507.50000000,107224.00000000,   7
 366,2002,0.000205,0,5865.44000000,4341.96000000,   6
 367,2002,0.000342,0,4040.75000000,2312.74000000,   8
 368,2002,0.000593,0,7709.40000000,5476.85000000,  10
 369,2002,0.015251,0,16976.70000000,17943.50000000,   6
 370,2002,0.002994,0,9092.34000000,8020.81000000,  -7
 371,2002,0.000706,0,986.76000000,504.47000000,   5
 372,2002,0.000578,0,792.30000000,349.41000000,   5
 373,2002,0.001614,0,1665.56000000,2167.50000000,  -7
 375,2002,0.002362,0,33367.90000000,44836.40000000,  10
 380,2002,0.004891,0,67450.80000000,82889.80000000,  10
 385,2002,0.001777,0,34155.90000000,60522.90000000,  10
 390,2002,0.001348,0,48643.40000000,56021.10000000,  10
 395,2002,0.000051,0,2275.06000000,2231.17000000, -99
 402,2002,0.000021,0,333.04000000,22.07000000, -99
 403,2002,0.000006,0,61.75000000,8.55000000, -99
 404,2002,0.000126,0,101.91000000,95.47000000,   5
 411,2002,0.000094,0,442.88000000,1735.90000000,  -5
 420,2002,0.000049,0,412.15000000,31.17000000,  -5
 432,2002,0.000472,0,1380.57000000,162.40000000,   6
 433,2002,0.000610,0,1957.55000000,948.70000000,   8
 434,2002,0.000338,0,720.87000000,241.52000000,   6
 435,2002,0.000262,0,882.38000000,543.31000000,  -6
 436,2002,0.000461,0,395.70000000,168.63000000,   4
 437,2002,0.001070,0,2595.22000000,4962.99000000, -77
 438,2002,0.000422,0,876.85000000,828.06000000,  -1
 439,2002,0.000530,0,649.72000000,172.96000000,   0
 450,2002,0.000282,0,5034.49000000,1072.37000000,   0
 451,2002,0.000332,0,495.87000000,105.74000000,   5
 452,2002,0.000995,0,3011.13000000,1650.94000000,   6
 461,2002,0.000289,0,396.65000000,249.00000000,  -2
 471,2002,0.000952,0,1805.09000000,1800.55000000,  -4
 475,2002,0.008850,0,8732.56000000,18339.60000000,   4
 481,2002,0.000138,0,1143.41000000,3061.41000000,  -4
 482,2002,0.000202,0,140.78000000,212.30000000,   5
 483,2002,0.000625,0,462.49000000,62.89000000,  -2
 484,2002,0.000351,0,629.97000000,2396.14000000,  -4
 490,2002,0.003607,0,924.38000000,1333.36000000, -77
 500,2002,0.001320,0,1073.55000000,465.64000000,  -4
 501,2002,0.001492,0,3270.23000000,2143.97000000,   8
 510,2002,0.001805,0,1749.46000000,948.64000000,   2
 516,2002,0.000627,0,130.04000000,31.02000000, -88
 517,2002,0.000858,0,303.22000000,146.00000000,  -4
 520,2002,0.000412,0,388.02000000,107.56000000, -77
 522,2002,0.000141,0,668.93000000,202.00000000,   2
 530,2002,0.004493,0,1567.61000000,421.46000000,   1
 531,2002,0.001587,0,-9.00000000,-9.00000000,  -7
 540,2002,0.002114,0,3062.36000000,7273.92000000,  -2
 541,2002,0.000970,0,1269.67000000,682.02000000,   6
 551,2002,0.000744,0,1071.86000000,875.26000000,   5
 552,2002,0.001049,0,2325.75000000,2009.50000000,  -7
 553,2002,0.000463,0,593.97000000,421.11000000,   4
 560,2002,0.006431,0,28545.10000000,29898.70000000,   9
 565,2002,0.000158,0,-9.00000000,-9.00000000,   6
 570,2002,0.000096,0,-9.00000000,-9.00000000,   8
 571,2002,0.000186,0,-9.00000000,-9.00000000,   9
